ID	Sex	BirthYear	BY.min	BY.max
C241847FRH	2	NA	2019	2022
C241848FRH	1	NA	2019	2022
C241849FRH	1	NA	2019	2022
C241851FRH	1	NA	2019	2022
C241852FRH	2	NA	2019	2022
C241853FRH	1	NA	2019	2022
C241854FRH	2	NA	2019	2022
C241855FRH	1	NA	2019	2022
C241856FRH	1	NA	2019	2022
C241857FRH	1	NA	2019	2022
C241858FRH	2	NA	2019	2022
C241859FRH	2	NA	2019	2022
C241860FRH	1	NA	2019	2022
C241861FRH	1	NA	2019	2022
C241862FRH	1	NA	2019	2022
C241863FRH	1	NA	2019	2022
C241864FRH	1	NA	2019	2022
C241865FRH	1	NA	2019	2022
C241866FRH	1	NA	2019	2022
C241867FRH	1	NA	2019	2022
C241868FRH	2	NA	2019	2022
C241889FRH	2	NA	2019	2022
C241890FRH	2	NA	2019	2022
C241891FRH	1	NA	2019	2022
C241892FRH	1	NA	2019	2022
C241893FRH	1	NA	2019	2022
C241894FRH	2	NA	2019	2022
C241895FRH	2	NA	2019	2022
C241896FRH	2	NA	2019	2022
C241897FRH	1	NA	2019	2022
C241898FRH	2	NA	2019	2022
C241899FRH	1	NA	2019	2022
C241900FRH	2	NA	2019	2022
C241901FRH	2	NA	2019	2022
C241902FRH	1	NA	2019	2022
C241903FRH	1	NA	2019	2022
C241904FRH	1	NA	2019	2022
C241905FRH	2	NA	2019	2022
C241906FRH	1	NA	2019	2022
C241907FRH	2	NA	2019	2022
C241909FRH	1	NA	2019	2022
C241910FRH	1	NA	2019	2022
C241911FRH	1	NA	2019	2022
C241913FRH	1	NA	2019	2022
C241914FRH	2	NA	2019	2022
C241915FRH	2	NA	2019	2022
C241916FRH	2	NA	2019	2022
C241917FRH	1	NA	2019	2022
C241918FRH	1	NA	2019	2022
C241919FRH	1	NA	2019	2022
C241920FRH	1	NA	2019	2022
C241921FRH	1	NA	2019	2022
C241922FRH	1	NA	2019	2022
C241924FRH	1	NA	2019	2022
C241925FRH	2	NA	2019	2022
C241926FRH	1	NA	2019	2022
C241927FRH	1	NA	2019	2022
C241928FRH	1	NA	2019	2022
C241929FRH	2	NA	2019	2022
C241930FRH	2	NA	2019	2022
C241931FRH	2	NA	2019	2022
C241932FRH	2	NA	2019	2022
C241933FRH	1	NA	2019	2022
C241934FRH	2	NA	2019	2022
C241935FRH	1	NA	2019	2022
C241936FRH	1	NA	2019	2022
C241937FRH	1	NA	2019	2022
C241938FRH	2	NA	2019	2022
C241939FRH	1	NA	2019	2022
C241940FRH	1	NA	2019	2022
C241941FRH	2	NA	2019	2022
C241942FRH	2	NA	2019	2022
C241943FRH	2	NA	2019	2022
C241944FRH	2	NA	2019	2022
C241945FRH	1	NA	2019	2022
C241946FRH	1	NA	2019	2022
C241947FRH	1	NA	2019	2022
C241948FRH	2	NA	2019	2022
C241949FRH	2	NA	2019	2022
C241951FRH	1	NA	2019	2022
C241952FRH	2	NA	2019	2022
C241953FRH	2	NA	2019	2022
C241954FRH	2	NA	2019	2022
C241955FRH	2	NA	2019	2022
C241956FRH	2	NA	2019	2022
C241957FRH	2	NA	2019	2022
C241959FRH	2	NA	2019	2022
C241960FRH	2	NA	2019	2022
C241962FRH	2	NA	2019	2022
C241963FRH	2	NA	2019	2022
C241964FRH	2	NA	2019	2022
C241965FRH	2	NA	2019	2022
C241966FRH	2	NA	2019	2022
C241967FRH	2	NA	2019	2022
C241968FRH	2	NA	2019	2022
C241969FRH	2	NA	2019	2022
C241970FRH	2	NA	2019	2022
C241971FRH	2	NA	2019	2022
C241972FRH	2	NA	2019	2022
C241973FRH	2	NA	2019	2022
C241974FRH	2	NA	2019	2022
C241975FRH	2	NA	2019	2022
C241976FRH	2	NA	2019	2022
C241977FRH	2	NA	2019	2022
C241978FRH	2	NA	2019	2022
C241979FRH	1	NA	2019	2022
C241980FRH	2	NA	2019	2022
C241981FRH	1	NA	2019	2022
C241982FRH	2	NA	2019	2022
C241983FRH	1	NA	2019	2022
C241984FRH	2	NA	2019	2022
C241985FRH	2	NA	2019	2022
C241986FRH	2	NA	2019	2022
C241987FRH	1	NA	2019	2022
C241988FRH	1	NA	2019	2022
C241989FRH	1	NA	2019	2022
C241990FRH	1	NA	2019	2022
C241991FRH	2	NA	2019	2022
C241992FRH	2	NA	2019	2022
C241993FRH	2	NA	2019	2022
C241994FRH	2	NA	2019	2022
C241995FRH	1	NA	2019	2022
C241996FRH	1	NA	2019	2022
C241997FRH	1	NA	2019	2022
C241998FRH	2	NA	2019	2022
C241999FRH	1	NA	2019	2022
C242000FRH	1	NA	2019	2022
C242001FRH	2	NA	2019	2022
C242002FRH	1	NA	2019	2022
C242003FRH	2	NA	2019	2022
C242004FRH	2	NA	2019	2022
C242005FRH	1	NA	2019	2022
C242006FRH	1	NA	2019	2022
C242007FRH	1	NA	2019	2022
C242008FRH	1	NA	2019	2022
C242009FRH	1	NA	2019	2022
C242010FRH	1	NA	2019	2022
C242011FRH	2	NA	2019	2022
C242012FRH	1	NA	2019	2022
C242013FRH	1	NA	2019	2022
C242014FRH	2	NA	2019	2022
C242015FRH	1	NA	2019	2022
C242016FRH	2	NA	2019	2022
C242017FRH	2	NA	2019	2022
C242018FRH	1	NA	2019	2022
C242019FRH	2	NA	2019	2022
C242020FRH	2	NA	2019	2022
C242021FRH	2	NA	2019	2022
C242022FRH	1	NA	2019	2022
C242023FRH	2	NA	2019	2022
C242024FRH	2	NA	2019	2022
C242025FRH	2	NA	2019	2022
C242026FRH	1	NA	2019	2022
C242027FRH	2	NA	2019	2022
C242028FRH	1	NA	2019	2022
C242029FRH	2	NA	2019	2022
C242030FRH	1	NA	2019	2022
C242031FRH	2	NA	2019	2022
C242032FRH	2	NA	2019	2022
C242033FRH	1	NA	2019	2022
C242034FRH	2	NA	2019	2022
C242035FRH	1	NA	2019	2022
C242037FRH	1	NA	2019	2022
C242038FRH	1	NA	2019	2022
C242039FRH	2	NA	2019	2022
C242040FRH	2	NA	2019	2022
C242041FRH	2	NA	2019	2022
C242042FRH	2	NA	2019	2022
C242043FRH	2	NA	2019	2022
C242044FRH	1	NA	2019	2022
C242064FRH	2	NA	2019	2022
C242065FRH	1	NA	2019	2022
C242066FRH	1	NA	2019	2022
C242067FRH	2	NA	2019	2022
C242068FRH	1	NA	2019	2022
C242069FRH	2	NA	2019	2022
C242070FRH	1	NA	2019	2022
C242071FRH	2	NA	2019	2022
C242073FRH	1	NA	2019	2022
C242074FRH	2	NA	2019	2022
C242075FRH	1	NA	2019	2022
C242076FRH	2	NA	2019	2022
C242077FRH	1	NA	2019	2022
C242078FRH	1	NA	2019	2022
C242079FRH	2	NA	2019	2022
C242080FRH	2	NA	2019	2022
C242081FRH	1	NA	2019	2022
C242082FRH	2	NA	2019	2022
C242083FRH	1	NA	2019	2022
C242084FRH	1	NA	2019	2022
C242085FRH	2	NA	2019	2022
C242086FRH	2	NA	2019	2022
C242087FRH	1	NA	2019	2022
C242088FRH	1	NA	2019	2022
C242089FRH	2	NA	2019	2022
C242090FRH	2	NA	2019	2022
C242092FRH	1	NA	2019	2022
C242093FRH	2	NA	2019	2022
C242094FRH	1	NA	2019	2022
C242095FRH	2	NA	2019	2022
C242096FRH	1	NA	2019	2022
C242097FRH	1	NA	2019	2022
C242098FRH	2	NA	2019	2022
C242099FRH	2	NA	2019	2022
C242100FRH	2	NA	2019	2022
C242101FRH	2	NA	2019	2022
C242102FRH	1	NA	2019	2022
C242103FRH	1	NA	2019	2022
C242104FRH	1	NA	2019	2022
C242105FRH	1	NA	2019	2022
C242106FRH	2	NA	2019	2022
C242107FRH	2	NA	2019	2022
C242108FRH	1	NA	2019	2022
C242109FRH	1	NA	2019	2022
C242111FRH	2	NA	2019	2022
C242112FRH	2	NA	2019	2022
C242113FRH	2	NA	2019	2022
C242115FRH	1	NA	2019	2022
C242116FRH	1	NA	2019	2022
C242117FRH	1	NA	2019	2022
C242119FRH	1	NA	2019	2022
C242120FRH	2	NA	2019	2022
C242121FRH	1	NA	2019	2022
C242122FRH	2	NA	2019	2022
C242123FRH	2	NA	2019	2022
C242124FRH	1	NA	2019	2022
C242125FRH	2	NA	2019	2022
C242126FRH	1	NA	2019	2022
C242127FRH	1	NA	2019	2022
C242128FRH	2	NA	2019	2022
C242129FRH	2	NA	2019	2022
C242130FRH	2	NA	2019	2022
C242131FRH	1	NA	2019	2022
C242132FRH	1	NA	2019	2022
C242133FRH	1	NA	2019	2022
C242134FRH	2	NA	2019	2022
C242135FRH	2	NA	2019	2022
C242136FRH	2	NA	2019	2022
C242137FRH	2	NA	2019	2022
C242138FRH	2	NA	2019	2022
C242139FRH	2	NA	2019	2022
C242140FRH	1	NA	2019	2022
C242141FRH	1	NA	2019	2022
C242142FRH	1	NA	2019	2022
C242143FRH	1	NA	2019	2022
C242144FRH	1	NA	2019	2022
C242145FRH	1	NA	2019	2022
C242146FRH	1	NA	2019	2022
C242147FRH	1	NA	2019	2022
C242148FRH	1	NA	2019	2022
C242150FRH	1	NA	2019	2022
C242151FRH	1	NA	2019	2022
C242152FRH	1	NA	2019	2022
C242153FRH	1	NA	2019	2022
C242154FRH	2	NA	2019	2022
C242155FRH	2	NA	2019	2022
C242156FRH	2	NA	2019	2022
C242157FRH	2	NA	2019	2022
C242158FRH	2	NA	2019	2022
C242159FRH	2	NA	2019	2022
C242160FRH	2	NA	2019	2022
C242161FRH	2	NA	2019	2022
C242162FRH	2	NA	2019	2022
C242163FRH	2	NA	2019	2022
C242164FRH	2	NA	2019	2022
C242165FRH	2	NA	2019	2022
C242166FRH	2	NA	2019	2022
C242167FRH	2	NA	2019	2022
C242168FRH	2	NA	2019	2022
C242169FRH	2	NA	2019	2022
C242170FRH	1	NA	2019	2022
C242171FRH	1	NA	2019	2022
C242172FRH	1	NA	2019	2022
C242173FRH	1	NA	2019	2022
C242174FRH	1	NA	2019	2022
C242175FRH	1	NA	2019	2022
C242176FRH	1	NA	2019	2022
C242177FRH	1	NA	2019	2022
C242178FRH	1	NA	2019	2022
C242179FRH	1	NA	2019	2022
C242180FRH	1	NA	2019	2022
C242181FRH	1	NA	2019	2022
C242182FRH	1	NA	2019	2022
C242183FRH	2	NA	2019	2022
C242184FRH	2	NA	2019	2022
C242185FRH	2	NA	2019	2022
C242186FRH	1	NA	2019	2022
C242187FRH	1	NA	2019	2022
C242188FRH	1	NA	2019	2022
C242189FRH	2	NA	2019	2022
C242190FRH	2	NA	2019	2022
C242191FRH	1	NA	2019	2022
C242192FRH	2	NA	2019	2022
C242193FRH	1	NA	2019	2022
C242194FRH	1	NA	2019	2022
C242195FRH	2	NA	2019	2022
C242196FRH	1	NA	2019	2022
C242197FRH	1	NA	2019	2022
C242198FRH	2	NA	2019	2022
C242199FRH	1	NA	2019	2022
C242200FRH	2	NA	2019	2022
C242201FRH	1	NA	2019	2022
C242202FRH	2	NA	2019	2022
C242203FRH	2	NA	2019	2022
C242204FRH	2	NA	2019	2022
C242205FRH	2	NA	2019	2022
C242206FRH	2	NA	2019	2022
C242208FRH	2	NA	2019	2022
C242209FRH	2	NA	2019	2022
C242210FRH	2	NA	2019	2022
C242211FRH	1	NA	2019	2022
C242212FRH	2	NA	2019	2022
C242213FRH	2	NA	2019	2022
C242214FRH	1	NA	2019	2022
C242215FRH	1	NA	2019	2022
C242216FRH	1	NA	2019	2022
C242217FRH	1	NA	2019	2022
C242218FRH	1	NA	2019	2022
C242219FRH	2	NA	2019	2022
C242220FRH	2	NA	2019	2022
C242221FRH	2	NA	2019	2022
C242222FRH	2	NA	2019	2022
C242223FRH	2	NA	2019	2022
C242224FRH	2	NA	2019	2022
C242225FRH	1	NA	2019	2022
C242226FRH	1	NA	2019	2022
C242227FRH	1	NA	2019	2022
C242228FRH	1	NA	2019	2022
C242229FRH	2	NA	2019	2022
C242230FRH	1	NA	2019	2022
C242231FRH	1	NA	2019	2022
C242232FRH	1	NA	2019	2022
C242233FRH	1	NA	2019	2022
C242234FRH	1	NA	2019	2022
C242235FRH	1	NA	2019	2022
C242236FRH	2	NA	2019	2022
C242237FRH	2	NA	2019	2022
C242238FRH	1	NA	2019	2022
C242239FRH	1	NA	2019	2022
C242240FRH	2	NA	2019	2022
C242241FRH	2	NA	2019	2022
C242242FRH	2	NA	2019	2022
C242243FRH	2	NA	2019	2022
C242244FRH	1	NA	2019	2022
C242245FRH	2	NA	2019	2022
C242246FRH	2	NA	2019	2022
C242247FRH	1	NA	2019	2022
C242248FRH	2	NA	2019	2022
C242249FRH	2	NA	2019	2022
C242250FRH	2	NA	2019	2022
C242251FRH	1	NA	2019	2022
C242252FRH	1	NA	2019	2022
C242253FRH	1	NA	2019	2022
C242254FRH	1	NA	2019	2022
C242255FRH	2	NA	2019	2022
C242256FRH	1	NA	2019	2022
C242257FRH	1	NA	2019	2022
C242258FRH	1	NA	2019	2022
C242259FRH	2	NA	2019	2022
C242260FRH	2	NA	2019	2022
C242261FRH	2	NA	2019	2022
C242262FRH	2	NA	2019	2022
C242264FRH	2	NA	2019	2022
C242265FRH	1	NA	2019	2022
C242266FRH	1	NA	2019	2022
C242267FRH	2	NA	2019	2022
C242268FRH	2	NA	2019	2022
C242271FRH	1	NA	2019	2022
C242272FRH	2	NA	2019	2022
C242273FRH	2	NA	2019	2022
C242274FRH	1	NA	2019	2022
C242275FRH	1	NA	2019	2022
C242276FRH	1	NA	2019	2022
C242277FRH	1	NA	2019	2022
C242278FRH	1	NA	2019	2022
C242279FRH	2	NA	2019	2022
C242280FRH	1	NA	2019	2022
C242281FRH	2	NA	2019	2022
C242282FRH	2	NA	2019	2022
C242283FRH	1	NA	2019	2022
C242284FRH	2	NA	2019	2022
C242285FRH	2	NA	2019	2022
C242286FRH	1	NA	2019	2022
C242287FRH	2	NA	2019	2022
C242288FRH	2	NA	2019	2022
C242290FRH	1	NA	2019	2022
C242291FRH	2	NA	2019	2022
C242292FRH	1	NA	2019	2022
C242293FRH	2	NA	2019	2022
C242294FRH	1	NA	2019	2022
C242295FRH	1	NA	2019	2022
C242296FRH	1	NA	2019	2022
C242297FRH	1	NA	2019	2022
C242298FRH	1	NA	2019	2022
C242300FRH	2	NA	2019	2022
C242301FRH	1	NA	2019	2022
C242302FRH	2	NA	2019	2022
C242303FRH	1	NA	2019	2022
C242363FRH	2	NA	2019	2022
C242364FRH	2	NA	2019	2022
C242532FRH	2	NA	2019	2022
C242533FRH	1	NA	2019	2022
C242534FRH	1	NA	2019	2022
C242535FRH	2	NA	2019	2022
C242536FRH	2	NA	2019	2022
C242537FRH	1	NA	2019	2022
C242538FRH	2	NA	2019	2022
C242539FRH	1	NA	2019	2022
C242540FRH	1	NA	2019	2022
C242543FRH	2	NA	2019	2022
C242544FRH	1	NA	2019	2022
C242546FRH	1	NA	2019	2022
C242547FRH	1	NA	2019	2022
C242548FRH	2	NA	2019	2022
C242549FRH	2	NA	2019	2022
C242550FRH	2	NA	2019	2022
C242551FRH	1	NA	2019	2022
C242552FRH	2	NA	2019	2022
C242553FRH	2	NA	2019	2022
C242554FRH	1	NA	2019	2022
C242555FRH	1	NA	2019	2022
C242557FRH	1	NA	2019	2022
C242558FRH	2	NA	2019	2022
C242559FRH	1	NA	2019	2022
C242560FRH	1	NA	2019	2022
C242561FRH	1	NA	2019	2022
C242562FRH	1	NA	2019	2022
C242563FRH	2	NA	2019	2022
C242564FRH	2	NA	2019	2022
C242565FRH	1	NA	2019	2022
C242566FRH	2	NA	2019	2022
C242567FRH	2	NA	2019	2022
C242568FRH	2	NA	2019	2022
C242573FRH	2	NA	2019	2022
C242574FRH	1	NA	2019	2022
C242575FRH	1	NA	2019	2022
C242576FRH	1	NA	2019	2022
C242577FRH	1	NA	2019	2022
C242578FRH	1	NA	2019	2022
C242579FRH	2	NA	2019	2022
C242580FRH	2	NA	2019	2022
C242581FRH	1	NA	2019	2022
C242582FRH	1	NA	2019	2022
C242583FRH	2	NA	2019	2022
C242585FRH	2	NA	2019	2022
C242586FRH	1	NA	2019	2022
C242587FRH	2	NA	2019	2022
C242588FRH	1	NA	2019	2022
C242589FRH	2	NA	2019	2022
C242590FRH	1	NA	2019	2022
C242591FRH	1	NA	2019	2022
C242592FRH	2	NA	2019	2022
C242593FRH	2	NA	2019	2022
C242594FRH	1	NA	2019	2022
C242595FRH	2	NA	2019	2022
C242596FRH	2	NA	2019	2022
C242597FRH	1	NA	2019	2022
C242598FRH	1	NA	2019	2022
C242599FRH	2	NA	2019	2022
C242600FRH	1	NA	2019	2022
C242601FRH	2	NA	2019	2022
C242602FRH	1	NA	2019	2022
C242603FRH	2	NA	2019	2022
C242604FRH	2	NA	2019	2022
C242605FRH	1	NA	2019	2022
C242606FRH	1	NA	2019	2022
C242607FRH	1	NA	2019	2022
C242609FRH	1	NA	2019	2022
C242610FRH	1	NA	2019	2022
C242611FRH	1	NA	2019	2022
C242612FRH	2	NA	2019	2022
C242613FRH	2	NA	2019	2022
C242614FRH	1	NA	2019	2022
C242615FRH	1	NA	2019	2022
C242616FRH	2	NA	2019	2022
C242620FRH	1	NA	2019	2022
C242621FRH	1	NA	2019	2022
C242622FRH	2	NA	2019	2022
C242623FRH	2	NA	2019	2022
C242624FRH	1	NA	2019	2022
C242626FRH	2	NA	2019	2022
C242627FRH	1	NA	2019	2022
C242628FRH	2	NA	2019	2022
C242629FRH	2	NA	2019	2022
C242630FRH	1	NA	2019	2022
C242631FRH	2	NA	2019	2022
C242632FRH	1	NA	2019	2022
C242633FRH	1	NA	2019	2022
C242634FRH	1	NA	2019	2022
C242635FRH	2	NA	2019	2022
C242636FRH	1	NA	2019	2022
C242637FRH	2	NA	2019	2022
C242638FRH	1	NA	2019	2022
C242639FRH	2	NA	2019	2022
C242640FRH	1	NA	2019	2022
C242641FRH	2	NA	2019	2022
C242642FRH	1	NA	2019	2022
C242643FRH	1	NA	2019	2022
C242644FRH	2	NA	2019	2022
C242645FRH	1	NA	2019	2022
C242646FRH	2	NA	2019	2022
C242647FRH	1	NA	2019	2022
C242648FRH	1	NA	2019	2022
C242649FRH	1	NA	2019	2022
C242650FRH	1	NA	2019	2022
C242651FRH	2	NA	2019	2022
C242652FRH	2	NA	2019	2022
C242653FRH	2	NA	2019	2022
C242655FRH	2	NA	2019	2022
C242656FRH	1	NA	2019	2022
C242658FRH	1	NA	2019	2022
C242659FRH	1	NA	2019	2022
C242660FRH	1	NA	2019	2022
C242661FRH	1	NA	2019	2022
C242662FRH	1	NA	2019	2022
C242663FRH	1	NA	2019	2022
C242664FRH	1	NA	2019	2022
C242665FRH	1	NA	2019	2022
C242666FRH	2	NA	2019	2022
C242667FRH	2	NA	2019	2022
C242668FRH	2	NA	2019	2022
C242669FRH	2	NA	2019	2022
C242670FRH	1	NA	2019	2022
C242671FRH	1	NA	2019	2022
C242672FRH	1	NA	2019	2022
C242673FRH	1	NA	2019	2022
C242674FRH	1	NA	2019	2022
C242675FRH	1	NA	2019	2022
C242676FRH	1	NA	2019	2022
C242679FRH	2	NA	2019	2022
C242681FRH	2	NA	2019	2022
C242682FRH	2	NA	2019	2022
C242683FRH	2	NA	2019	2022
C242684FRH	2	NA	2019	2022
C242685FRH	2	NA	2019	2022
C242686FRH	2	NA	2019	2022
C242687FRH	2	NA	2019	2022
C242688FRH	2	NA	2019	2022
C242689FRH	2	NA	2019	2022
C242690FRH	2	NA	2019	2022
C242691FRH	2	NA	2019	2022
C242692FRH	2	NA	2019	2022
C242693FRH	2	NA	2019	2022
C242694FRH	2	NA	2019	2022
C242695FRH	1	NA	2019	2022
C242696FRH	1	NA	2019	2022
C242697FRH	1	NA	2019	2022
C242698FRH	1	NA	2019	2022
C242699FRH	1	NA	2019	2022
C242700FRH	1	NA	2019	2022
C242701FRH	1	NA	2019	2022
C242702FRH	1	NA	2019	2022
C242703FRH	1	NA	2019	2022
C242704FRH	1	NA	2019	2022
C242705FRH	1	NA	2019	2022
C242706FRH	1	NA	2019	2022
C242707FRH	1	NA	2019	2022
C242708FRH	1	NA	2019	2022
C242709FRH	1	NA	2019	2022
C242710FRH	1	NA	2019	2022
C242711FRH	2	NA	2019	2022
C242712FRH	2	NA	2019	2022
C242713FRH	2	NA	2019	2022
C242714FRH	2	NA	2019	2022
C242715FRH	1	NA	2019	2022
C242716FRH	2	NA	2019	2022
C242717FRH	2	NA	2019	2022
C242718FRH	2	NA	2019	2022
C242719FRH	2	NA	2019	2022
C242720FRH	2	NA	2019	2022
C242721FRH	2	NA	2019	2022
C242722FRH	2	NA	2019	2022
C242724FRH	2	NA	2019	2022
C242725FRH	2	NA	2019	2022
C242726FRH	2	NA	2019	2022
C242727FRH	2	NA	2019	2022
C242728FRH	2	NA	2019	2022
C242729FRH	2	NA	2019	2022
C242734FRH	2	NA	2019	2022
C242735FRH	2	NA	2019	2022
C242736FRH	2	NA	2019	2022
C242737FRH	2	NA	2019	2022
C242738FRH	2	NA	2019	2022
C242741FRH	1	NA	2019	2022
C242742FRH	1	NA	2019	2022
C242743FRH	1	NA	2019	2022
C242744FRH	1	NA	2019	2022
C242745FRH	1	NA	2019	2022
C242746FRH	1	NA	2019	2022
C242747FRH	1	NA	2019	2022
C242748FRH	2	NA	2019	2022
C242750FRH	2	NA	2019	2022
C242764FRH	1	NA	2019	2022
C242765FRH	2	NA	2019	2022
C240664FRH	3	NA	2019	2022
